"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3233274";"";"None";"382.48";"0";"4.76";"7";"COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccncc2[nH]1)C1CC1";"IC50";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"19.16";"0.36";"2.57";"12.60";"0";"CHEMBL3241426";"Agonist activity at glucocorticoid receptor in human foreskin fibroblasts assessed as inhibition of IL-1-induced IL-6 production by trans-repression assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232739";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"47.0"
"CHEMBL1254079";"";"None";"394.41";"1";"5.21";"8";"Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"20.28";"0.39";"2.79";"16.36";"1";"CHEMBL3374291";"Displacement of RU-486 from GR (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352560";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";"";"";"10.0"
"CHEMBL3358953";"";"None";"497.54";"0";"3.66";"(R)-38";"CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccccc3C(N)=O)C(F)(F)F)[nH]c2cn1";"IC50";"'='";"95.0";"nM";"7.02";"";"";"UO_0000065";"14.11";"0.28";"3.36";"5.57";"0";"CHEMBL3374291";"Displacement of RU-486 from GR (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352560";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";"";"";"95.0"
"CHEMBL3358954";"BI 653048";"1.0";"515.53";"1";"3.80";"EUB0000314b";"CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1";"IC50";"'='";"55.0";"nM";"7.26";"";"";"UO_0000065";"14.08";"0.28";"3.46";"5.76";"0";"CHEMBL5210610";"Affinity Biochemical interaction (Fluorescence polarization assay) EUB0000314b NR3C1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Mode of action: Agonist | Negative control: BI-3047 | Protein family: Nuclear-receptor | Recommended concentration = 1.0 uM";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5210307";"65";"EUbOPEN Chemogenomic Library Literature Data";"";"2023";"None";"Affinity Biochemical Source Knowledge: https://doi.org/10.1021/ml500387y, https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/BI%20653048";"";"";"55.0"
"CHEMBL2087295";"";"None";"645.34";"2";"8.73";"8m";"Cc1ccc(Oc2ccc(CN(Cc3cc(F)cc(F)c3)c3c(Br)cc(CC(=O)O)cc3Br)cc2)c(C)c1";"IC50";"'='";"1642.0";"nM";"5.79";"";"";"UO_0000065";"8.96";"0.21";"-2.95";"11.62";"0";"CHEMBL2089546";"Displacement of [3H]dexamethasone from human glucocorticoid receptor expressed in baculovirus infected Sf9 cells after overnight incubation by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2086309";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308860";"";"";"";"1642.0"
"CHEMBL2087296";"";"None";"647.31";"2";"8.12";"8n";"COc1ccccc1Oc1ccc(CN(Cc2cc(F)cc(F)c2)c2c(Br)cc(CC(=O)O)cc2Br)cc1";"IC50";"'='";"1256.0";"nM";"5.90";"";"";"UO_0000065";"9.12";"0.21";"-2.22";"10.00";"0";"CHEMBL2089546";"Displacement of [3H]dexamethasone from human glucocorticoid receptor expressed in baculovirus infected Sf9 cells after overnight incubation by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2086309";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308860";"";"";"";"1256.0"
"CHEMBL5906415";"";"None";"430.86";"0";"3.81";"BDBM381189";"Cc1nn(-c2ccccc2)c2ncc(C(=O)Nc3ccc(-c4nn[nH]n4)cc3)c(Cl)c12";"IC50";"'>'";"5000.0";"nM";"";"";"762427";"UO_0000065";"";"";"";"";"0";"CHEMBL5733596";"Biological Evaluation: The assay was performed using H4 neuroglioma cells and using indirect immunofluorescence detection of the endogenous GR receptor. Fixative: 4% PFA. Permeabilization buffer: 0.3% Triton X-100 in PBS. Primary antibody: 1:200 in 5% BSA block. Secondary antibody: 1:800 in 5% BSA block. HCS Cell Mask: 1:6000 in PBS. DAPI: 100 ng/ml.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726874";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"5000.0"
"CHEMBL3093456";"";"None";"435.47";"0";"4.35";"20";"Cc1cc(C)c(S(=O)(=O)NC(Cn2cc(C#N)c3ccccc32)C(F)(F)F)c(C)c1";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"17.97";"0.36";"3.47";"10.45";"0";"CHEMBL3096919";"Displacement of TAMRA-labeled dexamethasone from glucocorticoid receptor (unknown origin) by fluorescence polarization competitive binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3091451";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"15.0"
"CHEMBL5857790";"";"None";"366.81";"0";"3.91";"BDBM381623";"Cc1nn(-c2ccccc2)c2ncc(C(=O)NCc3ccco3)c(Cl)c12";"IC50";"'='";"275.0";"nM";"6.56";"";"762861";"UO_0000065";"17.89";"0.34";"2.65";"8.99";"0";"CHEMBL5733596";"Biological Evaluation: The assay was performed using H4 neuroglioma cells and using indirect immunofluorescence detection of the endogenous GR receptor. Fixative: 4% PFA. Permeabilization buffer: 0.3% Triton X-100 in PBS. Primary antibody: 1:200 in 5% BSA block. Secondary antibody: 1:800 in 5% BSA block. HCS Cell Mask: 1:6000 in PBS. DAPI: 100 ng/ml.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726874";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"275.0"
"CHEMBL3093442";"";"None";"471.71";"1";"5.58";"5";"O=S(=O)(NC(Cc1c[nH]c2ccccc12)C(F)(F)F)c1c(Cl)cc(Cl)cc1Cl";"IC50";"'>'";"2000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3096916";"Agonist activity at glucocorticoid receptor in HFF assessed as inhibition of IL-1-induced IL-6 production after 24 hrs";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3091451";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"2000.0"
"CHEMBL3093455";"";"None";"411.45";"0";"3.87";"19";"Cc1cc(C)c(S(=O)(=O)NC(Cn2ccc3ncccc32)C(F)(F)F)c(C)c1";"IC50";"'='";"340.0";"nM";"6.47";"";"";"UO_0000065";"15.72";"0.32";"2.60";"10.11";"0";"CHEMBL3096919";"Displacement of TAMRA-labeled dexamethasone from glucocorticoid receptor (unknown origin) by fluorescence polarization competitive binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3091451";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"340.0"
"CHEMBL2407651";"";"None";"533.36";"2";"5.61";"3j";"C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccc(F)cc2)(C(=O)NCc2ccc(Cl)c(Cl)c2)C1=O";"IC50";"'='";"11000.0";"nM";"4.96";"";"";"UO_0000065";"9.30";"0.19";"-0.65";"6.55";"0";"CHEMBL2411353";"Antagonist activity at glucocorticoid receptor (unknown origin) by NH Pro assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2407028";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"11.0"
"CHEMBL2407647";"";"None";"500.55";"1";"3.97";"3f";"COc1cc(CNC(=O)[C@@]2(Cc3ccccc3)OC(=O)N([C@@H]3CCc4ccccc43)C2=O)cc(OC)c1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2411353";"Antagonist activity at glucocorticoid receptor (unknown origin) by NH Pro assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2407028";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"20.0"
"CHEMBL5948081";"";"None";"405.29";"0";"4.65";"BDBM381334";"Cc1nn(C2CCOCC2)c2ncc(C(=O)Nc3ccc(Cl)cc3)c(Cl)c12";"IC50";"'<'";"50.0";"nM";"";"";"762572";"UO_0000065";"";"";"";"";"0";"CHEMBL5733596";"Biological Evaluation: The assay was performed using H4 neuroglioma cells and using indirect immunofluorescence detection of the endogenous GR receptor. Fixative: 4% PFA. Permeabilization buffer: 0.3% Triton X-100 in PBS. Primary antibody: 1:200 in 5% BSA block. Secondary antibody: 1:800 in 5% BSA block. HCS Cell Mask: 1:6000 in PBS. DAPI: 100 ng/ml.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726874";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"50.0"
"CHEMBL5827939";"";"None";"400.87";"0";"4.01";"BDBM381337";"COc1c(C(=O)Nc2ccc(Cl)cc2)cnc2c1c(C)nn2C1CCOCC1";"IC50";"'>'";"5000.0";"nM";"";"";"762575";"UO_0000065";"";"";"";"";"0";"CHEMBL5733596";"Biological Evaluation: The assay was performed using H4 neuroglioma cells and using indirect immunofluorescence detection of the endogenous GR receptor. Fixative: 4% PFA. Permeabilization buffer: 0.3% Triton X-100 in PBS. Primary antibody: 1:200 in 5% BSA block. Secondary antibody: 1:800 in 5% BSA block. HCS Cell Mask: 1:6000 in PBS. DAPI: 100 ng/ml.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726874";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"5000.0"
"CHEMBL4174199";"";"None";"375.27";"0";"4.30";"37";"Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)cc2c1[nH]c(=O)c1ccccc12";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4151232";"Antagonist activity at human CMX-GRalpha expressed in HEK293 cells assessed as reduction in dexamethasone-induced transactivation activity after 24 hrs by luciferase reporter gene assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145662";"1";"Scientific Literature";"ACS Med Chem Lett";"2018";"None";"";"";"";"20.0"
"CHEMBL5935342";"";"None";"534.49";"1";"4.83";"BDBM332676";"CC(C)[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(=O)n(C)c2)c1)c1cc(F)cc(F)c1";"IC50";"'='";"1.58";"nM";"8.80";"";"651816";"UO_0000065";"16.47";"0.32";"3.97";"11.26";"0";"CHEMBL5732442";"GRE Antagonist Assay: A reporter cell line (ChagoK1 18:7:2 s4/GRE) was established by stable transfection of the human bronchogenic carcinoma celline, ChaGo K1 (ATCC: HTB 168) with a MMTV-GRE-LacZ reporter construct. The generated cell line allows for identification of compounds showing antagonist activity at the human glucocorticoid receptor (GR) via reduction of LacZ gene expression. Dexamethasone-activated GR binds to the Glucocorticoid Response Element (GRE) in the promoter of the LacZ gene and transcription is initiated. Antagonistic properties of compounds are assessed as beta-galactosidase intensity reduction from pre-stimulation with dexamethasone through a colour reaction (change in absorbance).Cryo-preserved ChagoK1 18:7:2 s4/GRE cells were suspended in RPMI medium with 10% FBS, 1% NEAA and 1% sodium pyruvate, and seeded as 50000 cells/200 ul/well in 96-well plates and cultured at 37° C. with 5% CO2 and 95% humidity for 24 hr. Cells were pre-stimulated with 2 μl dexamethasone (70 nM final conc) for 4-5 hr, before addition of 1 μl compound at different concentrations and incubation for an additional 24 hr. Cells were washed once in PBS and lysed with 50 μl of 0.1% Triton-X for 10 min at room temperature. 40 μl of reaction mixture (2.5 mM MgCl2, 0.1 M β-mercapto ethanol, 1.7 mg/ml ONPG and 42.5 mM sodium phosphate, pH 7.5), was added to each well and kept at 37° C. for 60 min. The reaction was then terminated by addition of 100 μl stop solution (300 mM glycine, 15 mM EDTA, pH 11.3, adjusted with NaOH). The plates were measured at 420 nm for absorbance in a SpectraMax reader (Molecular Device).The relative efficacy (% effect) of a compound is calculated based on the full antagonist effect of the reference compound Mifepristone (RU486): % Effect=((Sample abs−min abs)/(max abs−min abs))×100To calculate IC50, max, min and slope factor for each compound, a concentration response curve is fitted by plotting % Effect versus compound concentration using the 4 parameter logistic equation: y=A+(B−A)/(1+((10C)/x)D)Where A=min Y, B=max Y, C=log IC50 and D=Slope factor.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726305";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"1.58"
"CHEMBL6049901";"";"None";"562.54";"2";"5.66";"BDBM332682";"CC(C)[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(=O)n(C)c2)c1)c1ccc(C(F)(F)F)cc1";"IC50";"'='";"100.0";"nM";"7.00";"";"651828";"UO_0000065";"12.44";"0.24";"1.34";"8.96";"0";"CHEMBL5732442";"GRE Antagonist Assay: A reporter cell line (ChagoK1 18:7:2 s4/GRE) was established by stable transfection of the human bronchogenic carcinoma celline, ChaGo K1 (ATCC: HTB 168) with a MMTV-GRE-LacZ reporter construct. The generated cell line allows for identification of compounds showing antagonist activity at the human glucocorticoid receptor (GR) via reduction of LacZ gene expression. Dexamethasone-activated GR binds to the Glucocorticoid Response Element (GRE) in the promoter of the LacZ gene and transcription is initiated. Antagonistic properties of compounds are assessed as beta-galactosidase intensity reduction from pre-stimulation with dexamethasone through a colour reaction (change in absorbance).Cryo-preserved ChagoK1 18:7:2 s4/GRE cells were suspended in RPMI medium with 10% FBS, 1% NEAA and 1% sodium pyruvate, and seeded as 50000 cells/200 ul/well in 96-well plates and cultured at 37° C. with 5% CO2 and 95% humidity for 24 hr. Cells were pre-stimulated with 2 μl dexamethasone (70 nM final conc) for 4-5 hr, before addition of 1 μl compound at different concentrations and incubation for an additional 24 hr. Cells were washed once in PBS and lysed with 50 μl of 0.1% Triton-X for 10 min at room temperature. 40 μl of reaction mixture (2.5 mM MgCl2, 0.1 M β-mercapto ethanol, 1.7 mg/ml ONPG and 42.5 mM sodium phosphate, pH 7.5), was added to each well and kept at 37° C. for 60 min. The reaction was then terminated by addition of 100 μl stop solution (300 mM glycine, 15 mM EDTA, pH 11.3, adjusted with NaOH). The plates were measured at 420 nm for absorbance in a SpectraMax reader (Molecular Device).The relative efficacy (% effect) of a compound is calculated based on the full antagonist effect of the reference compound Mifepristone (RU486): % Effect=((Sample abs−min abs)/(max abs−min abs))×100To calculate IC50, max, min and slope factor for each compound, a concentration response curve is fitted by plotting % Effect versus compound concentration using the 4 parameter logistic equation: y=A+(B−A)/(1+((10C)/x)D)Where A=min Y, B=max Y, C=log IC50 and D=Slope factor.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726305";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"100.0"
"CHEMBL3937635";"";"None";"460.51";"0";"4.60";"4; AZD2906";"COc1ccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C2CC2)cn1";"IC50";"'='";"0.24";"nM";"9.62";"";"";"UO_0000065";"20.89";"0.39";"5.02";"12.29";"0";"CHEMBL4194568";"Transrepression activity at glucocorticoid receptor (unknown origin) expressed in human ChaGoK1 cells assessed as inhibition of PMA-stimulated gene expression incubated for 24 hrs by beta-galactosidase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190372";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"0.24"
"CHEMBL4207537";"";"None";"496.51";"0";"3.98";"25";"CC(O)n1cc(-n2ncc3cc(O[C@H](c4ccccc4)[C@H](C)NC(=O)C(C)(F)F)ccc32)ccc1=O";"IC50";"'='";"75.0";"nM";"7.12";"";"";"UO_0000065";"14.35";"0.27";"3.14";"7.24";"0";"CHEMBL4194568";"Transrepression activity at glucocorticoid receptor (unknown origin) expressed in human ChaGoK1 cells assessed as inhibition of PMA-stimulated gene expression incubated for 24 hrs by beta-galactosidase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190372";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"75.0"
"CHEMBL4207016";"";"None";"530.52";"1";"4.92";"26";"CC(C)[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(=O)n(C)c2)c1)c1cc(F)cc(F)c1";"IC50";"'='";"2.2";"nM";"8.66";"";"";"UO_0000065";"16.32";"0.31";"3.74";"11.08";"0";"CHEMBL4194568";"Transrepression activity at glucocorticoid receptor (unknown origin) expressed in human ChaGoK1 cells assessed as inhibition of PMA-stimulated gene expression incubated for 24 hrs by beta-galactosidase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190372";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"2.2"
"CHEMBL5845521";"";"None";"448.81";"1";"5.79";"BDBM381214";"Cc1nn(-c2ccc(F)cc2)c2ncc(C(=O)Nc3ccc(C(F)(F)F)cc3)c(Cl)c12";"IC50";"'='";"2750.0";"nM";"5.56";"";"762452";"UO_0000065";"12.39";"0.24";"-0.23";"9.30";"0";"CHEMBL5733596";"Biological Evaluation: The assay was performed using H4 neuroglioma cells and using indirect immunofluorescence detection of the endogenous GR receptor. Fixative: 4% PFA. Permeabilization buffer: 0.3% Triton X-100 in PBS. Primary antibody: 1:200 in 5% BSA block. Secondary antibody: 1:800 in 5% BSA block. HCS Cell Mask: 1:6000 in PBS. DAPI: 100 ng/ml.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726874";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"2750.0"
"CHEMBL5908414";"";"None";"438.89";"1";"5.56";"BDBM381218";"CCCOc1ccc(NC(=O)c2cnc3c(c(C)nn3-c3ccc(F)cc3)c2Cl)cc1";"IC50";"'='";"275.0";"nM";"6.56";"";"762456";"UO_0000065";"14.95";"0.29";"1.00";"9.50";"0";"CHEMBL5733596";"Biological Evaluation: The assay was performed using H4 neuroglioma cells and using indirect immunofluorescence detection of the endogenous GR receptor. Fixative: 4% PFA. Permeabilization buffer: 0.3% Triton X-100 in PBS. Primary antibody: 1:200 in 5% BSA block. Secondary antibody: 1:800 in 5% BSA block. HCS Cell Mask: 1:6000 in PBS. DAPI: 100 ng/ml.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726874";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"275.0"
"CHEMBL595";"PIOGLITAZONE";"4.0";"356.45";"0";"3.16";"PIOGLITAZONE";"CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL5934274";"";"None";"635.70";"1";"4.51";"BDBM445024";"COc1cc(Cc2ccc([C@@H]3O[C@@H]4C[C@H]5[C@@H]6C[C@H](F)C7=CC(=O)C=C[C@]7(C)[C@@]6(F)[C@@H](O)C[C@]5(C)[C@]4(C(=O)CO)O3)cc2)ccc1N";"IC50";"'='";"7.4";"nM";"8.13";"";"910708";"UO_0000065";"12.79";"0.24";"3.62";"6.34";"0";"CHEMBL5735243";"Glucocorticoid Receptor Binding Assay: Small molecules were tested for glucocorticoid receptor (GR) binding using the Polarscreen Glucocorticoid Receptor Assay Kit, Red (ThermoFisher A 15898) according to the manufacturer's protocol. Briefly, compounds were serially diluted in DMSO then transferred into assay kit buffer at a 1:10 dilution. Compounds were further diluted 1:5 in assay kit buffer, and 10 μl was transferred to a 384 well low volume black walled plate (Corning 4514). 5 μl of 4×Fluormone GS Red stock solution and 5 ul of 4×GR full length stock solution were added to each well containing test compound, and plates were incubated protected from light at room temperature for 4 hours. Fluorescence Polarization (mP) was measured for each plate using an EnVision Multilabel Plate Reader (Perkinelmer #2104-0010), and data were analyzed using a four parameter curve fit to generate EC50 values.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727729";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"7.4"
"CHEMBL5947384";"";"None";"639.74";"2";"6.13";"BDBM445035";"C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4O[C@@H](c5ccc(Cc6cccc(N)c6)cc5)O[C@@]4(C(=O)SCF)[C@@]3(C)C[C@H](O)[C@@]12F";"IC50";"'='";"66.1";"nM";"7.18";"";"910747";"UO_0000065";"11.22";"0.22";"1.05";"7.26";"0";"CHEMBL5735243";"Glucocorticoid Receptor Binding Assay: Small molecules were tested for glucocorticoid receptor (GR) binding using the Polarscreen Glucocorticoid Receptor Assay Kit, Red (ThermoFisher A 15898) according to the manufacturer's protocol. Briefly, compounds were serially diluted in DMSO then transferred into assay kit buffer at a 1:10 dilution. Compounds were further diluted 1:5 in assay kit buffer, and 10 μl was transferred to a 384 well low volume black walled plate (Corning 4514). 5 μl of 4×Fluormone GS Red stock solution and 5 ul of 4×GR full length stock solution were added to each well containing test compound, and plates were incubated protected from light at room temperature for 4 hours. Fluorescence Polarization (mP) was measured for each plate using an EnVision Multilabel Plate Reader (Perkinelmer #2104-0010), and data were analyzed using a four parameter curve fit to generate EC50 values.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727729";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"66.1"
"CHEMBL6059706";"";"None";"591.65";"2";"5.03";"BDBM445036";"C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4O[C@@H](c5ccc(Cc6cccc(N)c6)cc5)O[C@@]4(C(=O)O)[C@@]3(C)C[C@H](O)[C@@]12F";"IC50";"'='";"26.7";"nM";"7.57";"";"910751";"UO_0000065";"12.80";"0.24";"2.54";"6.36";"0";"CHEMBL5735243";"Glucocorticoid Receptor Binding Assay: Small molecules were tested for glucocorticoid receptor (GR) binding using the Polarscreen Glucocorticoid Receptor Assay Kit, Red (ThermoFisher A 15898) according to the manufacturer's protocol. Briefly, compounds were serially diluted in DMSO then transferred into assay kit buffer at a 1:10 dilution. Compounds were further diluted 1:5 in assay kit buffer, and 10 μl was transferred to a 384 well low volume black walled plate (Corning 4514). 5 μl of 4×Fluormone GS Red stock solution and 5 ul of 4×GR full length stock solution were added to each well containing test compound, and plates were incubated protected from light at room temperature for 4 hours. Fluorescence Polarization (mP) was measured for each plate using an EnVision Multilabel Plate Reader (Perkinelmer #2104-0010), and data were analyzed using a four parameter curve fit to generate EC50 values.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727729";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"26.7"
